U_ID,MOD_ID,GLAC_ID,MOD_H,GLAC_H,DEBRIS,FRAC_GLAC,ICE_DEPTH
2451,79347,240,5251.08,5251.08,0,1,43.03677742
2452,79348,240,5264.4,5237.89,0,0.72,25.90468423
2453,79356,247,5145.08,5146.09,0,0.92,134.5276884
2454,79357,247,5169,5169,0,1,114.617571
2455,79358,247,5160.36,5160.36,0,1,83.40252075
2456,79359,247,5169.96,5169.96,0,1,82.49160328
2457,79360,247,5186.16,5186.16,0,1,96.85730171
2458,79361,247,5195.24,5195.24,0,1,114.7464713
2459,79362,247,5197.68,5197.68,0,1,134.8934161
2460,79363,247,5217.28,5217.28,0,1,160.1801093
2461,79364,247,5240.16,5240.16,0,1,179.3885901
2462,79365,247,5261.32,5261.32,0,1,151.6013062
2463,79366,247,5297.76,5297.76,0,1,99.56685104
2464,79367,247,5352.76,5352.76,0,1,62.88204788
2465,79368,247,5461.24,5446.5,0,0.72,29.43200747
2466,79369,247,5631.08,5639.5,0,0.16,13.59672511
2467,79370,247,5706.92,5706.59,0,0.88,78.49480551
2468,79371,247,5704.92,5704.92,0,1,69.85570801
2469,79372,247,5695.12,5695.12,0,1,85.98070969
2470,79373,247,5745.12,5745.12,0,1,48.97396545
2471,79374,247,5854.92,5854.92,0,1,36.16540489
2472,79375,247,5927.8,5927.8,0,1,32.34623703
2473,79376,247,5978.16,5978.16,0,1,25.44288651
2475,79568,216,4905.44,4852.75,0,0.16,75.76141834
2476,79569,216,4872.48,4872.21,0,0.96,113.2173675
2477,79570,216,4932.52,4885.5,0,0.08,65.13866425
2478,79577,216,6653.24,6684.33,0,0.6,25.37133296
2479,79578,216,6705.76,6727,0,0.08,8.894566059
2480,79578,221,6705.76,6703.91,0,0.92,56.86167058
2481,79579,221,6435.8,6435.8,0,1,27.11194336
2482,79580,221,6096.36,6096.36,0,1,25.39321037
2483,79581,221,5729.52,5729.52,0,1,27.9440065
2484,79582,221,5514.4,5514.4,0,1,43.34132111
2485,79583,221,5377.48,5415.79,0,0.56,22.30074406
2486,79584,221,5197.28,5203.55,0,0.44,13.00870518
2487,79585,221,5089.28,5084.46,0,0.52,30.05058626
2488,79586,221,4977.92,5017.14,0,0.28,11.13886206
2489,79608,234,5891.8,5894.95,0,0.76,10.85351824
2490,79609,234,6164.4,6164.16,0,0.76,15.61048214
2491,79610,234,6280.16,6389.4,0,0.2,10.20872326
2492,79610,239,6280.16,6272.63,0,0.32,7.654465258
2493,79611,239,6229.56,6229.56,0,1,22.63807983
2494,79612,239,6303.56,6303.56,0,1,26.93810814
2495,79613,239,6396.08,6396.08,0,1,25.50967438
2496,79614,240,6434.48,6363.5,0,0.08,4.854434729
2497,79614,239,6434.48,6491.43,0,0.56,14.03372237
2498,79615,240,6074.08,6072.94,0,0.64,13.9063319
2499,79616,240,5883.84,5883.84,0,1,22.9311557
2500,79617,240,5727.04,5727.04,0,1,23.16116142
2501,79618,240,5565.28,5542.81,0,0.84,16.65767231
2502,79619,240,5575.32,5434,0,0.08,9.752661943
2503,79627,247,5144.68,5146,0,0.56,84.52764266
2504,79628,247,5193.64,5193.64,0,1,64.01265137
2505,79629,247,5294.96,5245,0,0.2,13.82254906
2506,79631,247,5305.88,5225.33,0,0.12,24.39579964
2507,79632,247,5272.68,5243,0,0.56,39.96070964
2508,79633,247,5258,5255.04,0,0.96,59.05419896
2509,79634,247,5247.88,5247.88,0,1,122.5386499
2510,79635,247,5262.68,5262.68,0,1,140.5268417
2511,79636,247,5280.52,5280.52,0,1,169.1772656
2512,79637,247,5300.08,5300.08,0,1,172.7247595
2513,79638,247,5320.8,5320.8,0,1,141.3887569
2514,79639,247,5397.32,5397.32,0,1,45.96549728
2515,79640,247,5519.84,5519.84,0,1,29.03115351
2516,79641,247,5608.68,5608.68,0,1,46.31951736
2517,79642,247,5606.88,5606.88,0,1,65.05229538
2518,79643,247,5641.76,5641.76,0,1,78.23243698
2519,79644,247,5636.92,5636.92,0,1,93.25670258
2520,79645,247,5683.36,5683.36,0,1,57.57183609
2521,79646,247,5753.4,5753.4,0,1,67.82466858
2522,79647,247,5802.6,5802.6,0,1,49.26747726
2523,79840,216,4859.88,4862,0,0.08,47.66809464
2524,79844,219,5544.44,5435,0,0.04,3.344488144
2525,79848,216,6762.48,6757.43,0,0.28,15.09700135
2526,79849,220,6769.92,6905,0,0.04,9.276956558
2527,79849,216,6769.92,6823.5,0,0.16,14.42937577
2528,79849,221,6769.92,6752.45,0,0.8,19.24667192
2529,79850,221,6472.84,6472.84,0,1,25.71004593
2530,79851,221,6099.48,6099.48,0,1,25.2518219
2531,79852,221,5730.28,5730.28,0,1,27.2479084
2532,79853,221,5482.48,5482.48,0,1,55.31472412
2533,79854,221,5411.32,5411.32,0,1,61.77652954
2534,79855,221,5315.28,5315.28,0,1,37.01273659
2535,79856,221,5164,5169.5,0,0.88,22.35713866
2536,79857,221,5023.4,5043.6,0,0.2,20.76127281
2537,79876,234,5685.12,5802.2,0,0.2,9.07517662
2538,79877,234,5858.92,5865,0,0.92,18.32929673
2539,79878,234,6001.32,6029.44,0,0.64,14.85722032
2540,79879,234,6121.52,6169.94,0,0.68,13.76063223
2541,79880,234,6318.88,6318.88,0,1,23.37719971
2542,79881,234,6531.96,6539.71,0,0.84,17.42149392
2543,79881,239,6531.96,6491.25,0,0.16,6.117004156
2544,79882,239,6563.28,6563.28,0,1,19.63828428
2545,79883,239,6602.8,6602.8,0,1,27.86813675
2546,79884,240,6728.84,6863,0,0.04,5.391673088
2547,79884,239,6728.84,6723.25,0,0.96,18.99755593
2548,79885,240,6640.32,6638.68,0,0.88,15.34367028
2549,79885,239,6640.32,6652.33,0,0.12,6.904254278
2550,79886,240,6406.08,6406.08,0,1,24.74098377
2551,79887,240,6219.28,6219.28,0,1,21.18517212
2552,79888,240,5942.28,5923.81,0,0.64,16.97889388
2553,79898,247,5176.72,5170.14,0,0.28,62.48769488
2554,79899,247,5217.24,5217.24,0,1,51.01678452
2555,79904,247,5418.04,5323.67,0,0.12,17.27577051
2556,79905,247,5346.44,5321,0,0.68,29.13459239
2557,79906,247,5303.4,5303.4,0,1,100.3791767
2558,79907,247,5307.6,5307.6,0,1,230.9679248
2559,79908,247,5317.8,5317.8,0,1,210.3119763
2560,79909,247,5333.92,5333.92,0,1,262.6843689
2561,79910,247,5343.8,5343.8,0,1,179.373508
2562,79911,247,5400,5400,0,1,69.61803879
2563,79912,247,5495,5495,0,1,54.58011353
2564,79913,247,5528.44,5528.44,0,1,109.2341711
2565,79914,247,5549.44,5549.44,0,1,85.50915726
2566,79915,247,5599.2,5599.2,0,1,156.0759525
2567,79916,247,5637.08,5637.08,0,1,122.1055797
2568,79917,247,5728.16,5728.16,0,1,53.23142418
2569,79918,247,5843.12,5783.13,0,0.32,32.33317459
2570,80114,219,5304.64,5355.86,0,0.28,6.765076092
2571,80115,219,5477.64,5407.8,0,0.4,6.066235256
2572,80119,220,6793.76,6868.83,0,0.24,11.88990784
2573,80120,220,6817.76,6860.15,0,0.52,24.93076552
2574,80120,221,6817.76,6771.83,0,0.48,13.92998914
2575,80121,221,6567.76,6567.76,0,1,21.82821426
2576,80122,221,6092.92,6092.92,0,1,21.53052692
2577,80123,221,5770.08,5773.38,0,0.84,17.28578359
2578,80124,221,5557.28,5539.95,0,0.84,27.84117356
2579,80125,221,5463.8,5463.8,0,1,42.08906799
2580,80126,221,5368,5372.05,0,0.88,31.79914852
2581,80127,221,5236.36,5271,0,0.16,10.38417244
2582,80146,234,5633.08,5703.57,0,0.28,11.65883207
2583,80147,234,5828.44,5848.68,0,0.76,16.73754298
2584,80148,234,5982.36,5982.36,0,1,26.99830154
2585,80149,234,6197.88,6197.88,0,1,24.08715813
2586,80150,234,6416.36,6416.36,0,1,23.81942574
2587,80151,234,6552.64,6552.64,0,1,22.39776588
2588,80152,234,6798.52,6798.52,0,1,16.19036942
2589,80153,236,6864.16,6877.13,0,0.32,21.62868786
2590,80153,234,6864.16,6857.2,0,0.2,10.30969086
2591,80153,239,6864.16,6858.42,0,0.48,22.41773081
2592,80154,236,6892.12,6881,0,0.4,36.86124992
2593,80154,239,6892.12,6899.53,0,0.6,55.40559196
2594,80155,236,6908.56,6897.13,0,0.64,58.69495785
2595,80155,240,6908.56,6913.5,0,0.08,9.40477562
2596,80155,239,6908.56,6933.29,0,0.28,14.65315185
2597,80156,236,6852,6884.5,0,0.24,73.29036649
2598,80156,240,6852,6841.74,0,0.76,24.84821591
2599,80157,240,6652.72,6652.72,0,1,27.04611969
2600,80158,240,6507.32,6527.56,0,0.64,14.7238667
2601,80160,247,6310.72,6438,0,0.04,9.531489372
2602,80161,247,6333.52,6407.38,0,0.32,14.19214714
2603,80162,247,6241.44,6286.17,0,0.48,15.77166589
2604,80163,247,6114.16,6124.8,0,0.8,15.44117117
2605,80164,247,5900.36,5912.65,0,0.8,11.66523287
2606,80165,247,5686.68,5760.67,0,0.24,10.41846991
2607,80168,247,5296.6,5282,0,0.04,17.56332779
2608,80169,247,5237.2,5241.63,0,0.64,46.25549328
2609,80170,247,5262.84,5244.55,0,0.8,39.54711185
2610,80177,247,5358.08,5341.69,0,0.64,74.9306097
2611,80178,247,5330.56,5330.56,0,1,226.164978
2612,80179,247,5344.68,5344.68,0,1,223.5804602
2613,80180,247,5351.32,5351.32,0,1,307.0524921
2614,80181,247,5362.12,5362.12,0,1,265.723288
2615,80182,247,5382.52,5382.52,0,1,128.4453964
2616,80183,247,5446.96,5446.96,0,1,79.23145538
2617,80184,247,5501.6,5501.6,0,1,170.9874512
2618,80185,247,5520.24,5520.24,0,1,128.312883
2619,80186,247,5580.88,5580.88,0,1,111.0341211
2620,80187,247,5607.24,5607.24,0,1,150.591398
2621,80188,247,5662.76,5661.29,0,0.96,36.55607931
2622,80189,247,5834.84,5833.83,0,0.24,22.21593809
2625,80385,219,5299.8,5320.81,0,0.64,7.865434617
2626,80386,219,5485.24,5462.08,0,0.48,6.130840719
2627,80387,219,5739.2,5680.67,0,0.24,6.10599641
2628,80389,220,6349.48,6427.5,0,0.08,5.093136787
2629,80390,220,6670,6669.04,0,0.96,16.92903372
2630,80391,220,6664.96,6664.96,0,1,24.05110802
2631,80392,220,6589.12,6611.92,0,0.48,15.25275799
2632,80392,221,6589.12,6568.08,0,0.52,12.44817484
2633,80393,221,6263.76,6278.8,0,0.4,10.79320645
2634,80396,221,5707,5529.8,0,0.2,6.080563068
2635,80417,234,5788.16,5818.69,0,0.52,15.96586242
2636,80418,234,5959.92,5959.92,0,1,24.91416054
2637,80419,234,6108.36,6108.36,0,1,23.83459866
2638,80420,234,6380.52,6380.52,0,1,21.54706848
2639,80421,234,6612.64,6612.64,0,1,21.5389558
2640,80422,236,6862.76,6969.6,0,0.2,21.43648157
2641,80422,234,6862.76,6836.05,0,0.8,15.00014629
2642,80423,236,6841.92,6828.43,0,0.84,26.29494338
2643,80423,234,6841.92,6912.75,0,0.16,9.360485911
2644,80424,236,6797.52,6797.52,0,1,43.69119194
2645,80425,236,6833.08,6833.08,0,1,57.03747055
2646,80426,236,6856.4,6856.4,0,1,91.29650345
2647,80427,236,6883.72,6881.7,0,0.8,89.7280529
2648,80427,240,6883.72,6891.8,0,0.2,42.36756516
2649,80428,236,6868.88,6903.5,0,0.16,14.98266721
2650,80428,240,6868.88,6862.29,0,0.84,28.37023163
2651,80429,240,6855.76,6862.78,0,0.92,15.10777175
2652,80429,247,6855.76,6883,0,0.04,5.538732052
2653,80430,240,6712.68,6761.67,0,0.12,6.263361931
2654,80430,247,6712.68,6720.06,0,0.68,18.96608426
2655,80431,247,6529.12,6528.04,0,0.96,25.49670072
2656,80432,247,6407.4,6407.4,0,1,36.89495384
2657,80433,247,6264,6264,0,1,28.69233192
2658,80434,247,6118.72,6165.83,0,0.48,13.45337355
2659,80435,247,5841.6,5714,0,0.04,8.140655518
2660,80436,247,5653.88,5643.85,0,0.52,27.52460065
2661,80437,247,5559.08,5561.18,0,0.44,21.03082908
2662,80438,247,5413.56,5400.75,0,0.16,12.11311841
2663,80439,247,5321.08,5318.95,0,0.84,66.79150427
2664,80440,247,5291.28,5291.28,0,1,77.80366791
2665,80441,247,5392.64,5388.5,0,0.96,28.6384564
2666,80442,247,5641.16,5632.75,0,0.32,11.5572089
2667,80444,247,5785,5831.8,0,0.2,9.125038433
2668,80445,247,5667.56,5811,0,0.08,9.17353034
2669,80448,247,5390.04,5381.12,0,0.68,56.22680569
2670,80449,247,5354.52,5354.52,0,1,158.2917902
2671,80450,247,5367.44,5367.44,0,1,196.736058
2672,80451,247,5361.12,5361.12,0,1,345.7346277
2673,80452,247,5375.56,5375.56,0,1,252.7255914
2674,80453,247,5397.04,5397.04,0,1,184.6757706
2675,80454,247,5431.04,5431.04,0,1,158.3969556
2676,80455,247,5456.36,5456.36,0,1,132.8290045
2677,80456,247,5488.4,5488.4,0,1,109.1091232
2678,80457,247,5549.96,5549.96,0,1,96.6585675
2679,80458,247,5588.36,5584.09,0,0.92,78.05909244
2680,80459,247,5712.28,5718.2,0,0.4,24.00365162
2681,80460,247,5827.16,5828.76,0,0.84,63.12389683
2685,80656,219,5375.96,5308,0,0.08,3.952508926
2686,80660,220,6241.24,6253.18,0,0.68,17.38503097
2687,80661,220,6368.44,6368.44,0,1,25.60798561
2688,80662,220,6389.24,6389.24,0,1,27.3632933
2689,80663,220,6397.84,6397.84,0,1,26.30450979
2690,80664,220,6367.64,6371.87,0,0.6,23.1934082
2691,80665,223,6189.6,6204.4,0,0.4,12.00220428
2692,80666,223,5926.64,5914.8,0,0.4,42.07465973
2693,80667,223,5915.72,5879.5,0,0.08,34.99083805
2694,80689,236,5967.72,5969.22,0,0.72,13.99898145
2695,80689,234,5967.72,6006,0,0.2,6.087643433
2696,80690,236,6170.52,6153.56,0,0.72,19.35760856
2697,80690,234,6170.52,6214.14,0,0.28,9.789329256
2698,80691,236,6401.8,6364.73,0,0.6,19.38926106
2699,80691,234,6401.8,6457.4,0,0.4,9.29213748
2700,80692,236,6656.96,6644.65,0,0.8,18.32183425
2701,80692,234,6656.96,6706.2,0,0.2,11.52850542
2702,80693,236,6801.08,6801.08,0,1,24.57266478
2703,80694,236,6691.64,6691.64,0,1,31.99526527
2704,80695,236,6665.88,6665.88,0,1,36.65691681
2705,80696,236,6715.2,6715.2,0,1,35.87769211
2706,80697,236,6731.56,6731.56,0,1,34.94455925
2707,80698,236,6762.6,6762.6,0,1,35.61277802
2708,80699,236,6795.36,6795.36,0,1,30.93607559
2709,80700,236,6882.92,6886.91,0,0.88,19.81663678
2710,80700,247,6882.92,6853.67,0,0.12,9.029241721
2711,80701,236,6610.12,6651,0,0.04,5.213605404
2712,80701,247,6610.12,6608.42,0,0.96,20.53407335
2713,80702,247,6380.2,6380.2,0,1,27.14745682
2714,80703,247,6165.36,6165.36,0,1,31.55695816
2715,80704,247,6052.44,6052.44,0,1,53.08123207
2716,80705,247,6013.72,6013.08,0,0.96,38.12652564
2717,80706,247,5840.24,5851.42,0,0.48,18.04149667
2718,80707,247,5695.72,5695.72,0,1,31.79619192
2719,80708,247,5575.56,5575.56,0,1,46.25648849
2720,80709,247,5472.76,5473.92,0,0.96,34.31998144
2721,80710,247,5361.96,5361.96,0,1,62.96850128
2722,80711,247,5368.2,5368.2,0,1,54.73324951
2723,80712,247,5495.56,5495.56,0,1,34.31021492
2724,80713,247,5729.24,5729.24,0,1,23.69656265
2725,80714,247,5942.4,5924.33,0,0.36,12.81155655
2726,80715,247,5918.08,5915.33,0,0.84,29.24076357
2727,80716,247,5792.2,5806.71,0,0.56,18.27108768
2728,80717,247,5626.68,5576,0,0.16,13.51553142
2729,80718,247,5476.4,5467.21,0,0.76,48.74973593
2730,80719,247,5418.56,5418.56,0,1,90.32865082
2731,80720,247,5382.04,5382.04,0,1,123.4275378
2732,80721,247,5408.64,5401.42,0,0.76,64.82673364
2733,80722,247,5396.8,5374.5,0,0.48,90.7557319
2734,80723,247,5389.92,5387.52,0,0.84,139.6534744
2735,80724,247,5405.96,5405.96,0,1,197.1773401
2736,80725,247,5424.36,5424.36,0,1,246.7272876
2737,80726,247,5445.48,5445.48,0,1,207.9767725
2738,80727,247,5466.56,5466.56,0,1,206.8373788
2739,80728,247,5518.72,5518.72,0,1,77.03487946
2740,80729,247,5645.6,5633.83,0,0.72,22.09951915
2741,80730,247,5765.8,5765.8,0,1,69.62804729
2742,80731,247,5806.8,5806.8,0,1,94.3807135
2743,80732,247,5867.88,5867.88,0,1,66.03880951
2746,80929,220,5965.96,5975.33,0,0.12,16.63893445
2747,80930,220,6032.88,6031.53,0,0.76,29.88251766
2748,80931,220,6042.76,6042.76,0,1,28.48846001
2749,80932,220,6058.28,6058.28,0,1,27.65313713
2750,80933,220,6081.76,6081.76,0,1,28.03917748
2751,80934,220,6112.64,6112.64,0,1,27.38993492
2752,80935,220,6185.72,6185.72,0,1,25.11021431
2753,80936,223,6171.4,6167.86,0,0.56,12.54660027
2754,80936,220,6171.4,6213.83,0,0.24,11.25667612
2755,80937,223,5884.88,5884.88,0,1,29.18844601
2756,80938,223,5761.08,5737.79,0,0.76,18.04760263
2757,80960,236,5784.8,5848.25,0,0.48,11.43777176
2758,80961,236,5951.84,5951.84,0,1,25.07965263
2759,80962,236,6181.96,6181.96,0,1,25.62451759
2760,80963,236,6437.56,6437.56,0,1,25.90289192
2761,80964,236,6535.88,6535.88,0,1,27.54379585
2762,80965,236,6457.16,6457.16,0,1,26.34450729
2763,80966,236,6294.16,6294.16,0,1,23.86272263
2764,80967,236,6174.24,6174.24,0,1,24.03480171
2765,80968,236,6227.04,6227.04,0,1,24.69444672
2766,80969,236,6469.88,6469.88,0,1,26.39950027
2767,80970,236,6613.08,6613.08,0,1,32.69151749
2768,80971,236,6570.48,6570.48,0,1,23.59439838
2769,80972,236,6409.88,6376.53,0,0.6,12.84320459
2770,80972,247,6409.88,6459.9,0,0.4,10.35901008
2771,80973,236,6261.08,6295,0,0.04,5.539645672
2772,80973,247,6261.08,6262.74,0,0.92,17.40805348
2773,80974,247,6057.44,6047.32,0,0.88,35.32881967
2774,80975,247,5986.28,5986.28,0,1,120.5301846
2775,80976,247,5952.16,5952.16,0,1,102.1514418
2776,80977,247,5875.4,5875.4,0,1,52.54118622
2777,80978,247,5777.28,5777.28,0,1,50.67534088
2778,80979,247,5638.8,5638.8,0,1,39.08471924
2779,80980,247,5485.72,5485.72,0,1,56.24801453
2780,80981,247,5416.4,5416.4,0,1,66.04669022
2781,80982,247,5460.88,5460.88,0,1,39.46630722
2782,80983,247,5636.76,5636.76,0,1,30.61299438
2783,80984,247,5831.28,5831.28,0,1,32.71820793
2784,80985,247,6002.16,6002.16,0,1,49.10747559
2785,80986,247,5864.32,5864.32,0,1,30.19752655
2786,80987,247,5650.4,5650.4,0,1,33.5533271
2787,80988,247,5526.08,5526.08,0,1,57.36985764
2788,80989,247,5465.96,5465.96,0,1,126.8252884
2789,80990,247,5441.96,5441.96,0,1,124.0204306
2790,80991,247,5428.48,5428.48,0,1,59.03654427
2791,80992,247,5508.4,5441.5,0,0.16,23.52836752
2792,80994,247,5478.64,5404,0,0.04,44.67259216
2793,80995,247,5432.92,5422.88,0,0.64,71.74748087
2794,80996,247,5446.04,5446.04,0,1,134.8572256
2795,80997,247,5459.92,5459.92,0,1,199.1787537
2796,80998,247,5473.96,5473.96,0,1,246.3677301
2797,80999,247,5522.2,5522.2,0,1,84.63122223
2798,81000,247,5668.4,5668.4,0,1,44.68378922
2799,81001,247,5727.84,5727.84,0,1,72.71898788
2800,81002,247,5816.76,5816.76,0,1,53.65970551
2801,81003,247,5928.64,5928.64,0,1,46.93089287
2803,81199,220,5856.8,5873,0,0.12,9.064213435
2804,81200,220,5881,5871.18,0,0.88,20.57311459
2805,81201,220,5846.08,5846.08,0,1,29.8703064
2806,81202,220,5782.92,5782.92,0,1,31.38668983
2807,81203,220,5803.76,5803.76,0,1,31.40000305
2808,81204,220,5821.2,5821.2,0,1,30.01524811
2809,81205,220,5833.84,5833.84,0,1,30.5758107
2810,81206,220,5879.36,5879.36,0,1,28.59527344
2811,81207,220,5946.72,5933.93,0,0.6,17.98816725
2812,81208,223,5820.44,5777.25,0,0.16,6.621564865
2813,81209,223,5611.52,5594.58,0,0.76,16.26588668
2814,81210,223,5437.36,5433.56,0,0.64,16.84132251
2815,81211,223,5252.72,5294,0,0.08,7.001254559
2816,81230,236,5327.6,5221.25,0,0.32,12.28556573
2817,81231,236,5387.48,5375.78,0,0.92,16.81988527
2818,81232,236,5669.2,5669.2,0,1,23.55059006
2819,81233,236,5962.2,5962.2,0,1,26.35860558
2820,81234,236,6158.12,6158.12,0,1,27.180327
2821,81235,236,6179.12,6179.12,0,1,24.71081512
2822,81236,236,5873.24,5873.24,0,1,23.54358635
2823,81237,236,5672.52,5672.52,0,1,25.00357185
2824,81238,236,5772.24,5772.24,0,1,24.79463028
2825,81239,236,5919.92,5919.92,0,1,27.65560371
2826,81240,236,6090.56,6090.56,0,1,25.94851524
2827,81241,236,6201.48,6201.48,0,1,24.70217705
2828,81242,236,6105.88,6105.88,0,1,24.30039925
2829,81243,236,6030.48,6030.48,0,1,22.29069405
2830,81244,236,6163.52,6145.8,0,0.8,19.64036028
2831,81244,247,6163.52,6227,0,0.04,5.889755249
2832,81245,236,6200.12,6231.5,0,0.24,10.93572791
2833,81245,247,6200.12,6027,0,0.08,18.70561695
2834,81246,247,6076.4,5993.75,0,0.48,41.3321747
2835,81247,247,5979.6,5964.6,0,0.6,50.04398689
2836,81248,247,5875.32,5877.61,0,0.92,35.31624199
2837,81249,247,5767.72,5767.72,0,1,41.4899073
2838,81250,247,5623.36,5623.36,0,1,39.75088348
2839,81251,247,5497.64,5497.64,0,1,83.70232452
2840,81252,247,5479.24,5479.24,0,1,81.34895355
2841,81253,247,5570.16,5570.16,0,1,39.79581566
2842,81254,247,5779.04,5779.04,0,1,29.82230263
2843,81255,247,6010.16,6010.16,0,1,54.48465546
2844,81256,247,5943.24,5943.24,0,1,36.96716064
2845,81257,247,5689,5689,0,1,46.14413216
2846,81258,247,5575.16,5575.16,0,1,74.63416183
2847,81259,247,5519.76,5519.76,0,1,187.607438
2848,81260,247,5510.6,5510.6,0,1,114.7470007
2849,81261,247,5487.96,5487.96,0,1,99.52845734
2850,81262,247,5504.2,5487.67,0,0.6,52.17589327
2851,81266,247,5509.12,5466,0,0.08,24.28293037
2852,81267,247,5486.28,5486.28,0,1,127.2130478
2853,81268,247,5486.52,5486.52,0,1,181.4054529
2854,81269,247,5494.08,5494.08,0,1,211.5579907
2855,81270,247,5517.92,5517.92,0,1,135.7920732
2856,81271,247,5595.88,5595.88,0,1,59.89842133
2857,81272,247,5663.32,5663.32,0,1,63.79119461
2858,81273,247,5794.32,5794.32,0,1,37.67686035
2859,81274,247,5948.72,5921.17,0,0.48,19.30306188
2860,81470,220,5749.56,5752,0,0.52,16.25249958
2861,81471,220,5639.44,5639.44,0,1,31.20888527
2862,81472,220,5622.2,5622.2,0,1,36.31504524
2863,81473,220,5600.04,5600.04,0,1,39.84714371
2864,81474,220,5607,5607,0,1,39.04772049
2865,81475,220,5608.28,5608.28,0,1,37.9633609
2866,81476,220,5589.96,5589.96,0,1,35.12643089
2867,81477,220,5629.04,5629.04,0,1,33.47805008
2868,81478,220,5736.92,5727.74,0,0.92,23.44107947
2869,81479,220,5740.96,5714,0,0.08,11.47076654
2870,81480,223,5527.28,5393,0,0.04,5.780967712
2871,81481,223,5346.12,5346.12,0,1,27.86686865
2872,81482,223,5218.36,5221.54,0,0.96,26.10653822
2873,81483,223,5060,5106.5,0,0.32,12.71983665
2874,81500,236,4935.72,4835.75,0,0.16,11.27018046
2875,81501,236,4949.64,4947.79,0,0.96,27.09573489
2876,81502,236,5073.68,5073.68,0,1,29.78011238
2877,81503,236,5351,5351,0,1,24.66548225
2878,81504,236,5628.36,5628.36,0,1,24.0116922
2879,81505,236,5836.52,5836.52,0,1,24.24361031
2880,81506,236,5724.68,5724.68,0,1,23.98418236
2881,81507,236,5530.4,5530.4,0,1,25.67657288
2882,81508,236,5380.24,5380.24,0,1,27.34032402
2883,81509,236,5411.88,5411.88,0,1,25.90463188
2884,81510,236,5588.92,5588.92,0,1,25.20519531
2885,81511,236,5772.32,5772.32,0,1,24.75148567
2886,81512,236,5810.28,5810.28,0,1,24.57012581
2887,81513,236,5747.48,5747.48,0,1,25.96873375
2888,81514,236,5708.08,5708.08,0,1,27.93269043
2889,81515,236,5886.12,5886.12,0,1,26.50084946
2890,81516,236,6085.72,6085.72,0,1,21.97096615
2891,81517,236,6212.28,6165.89,0,0.36,11.36614058
2892,81519,247,5751.88,5696.14,0,0.28,17.9609016
2893,81520,247,5659.48,5659.48,0,1,45.75933212
2894,81521,247,5554.36,5554.36,0,1,67.24171036
2895,81522,247,5510.24,5510.24,0,1,110.5501868
2896,81523,247,5539.52,5539.52,0,1,65.71051376
2897,81524,247,5650.4,5650.4,0,1,40.17131912
2898,81525,247,5810.44,5810.44,0,1,34.03866028
2899,81526,247,6026.48,6026.48,0,1,60.30253037
2900,81527,247,5816.84,5816.84,0,1,36.03930183
2901,81528,247,5638.48,5638.48,0,1,122.4728514
2902,81529,247,5596.4,5596.4,0,1,101.1060126
2903,81530,247,5544.56,5544.56,0,1,135.3478403
2904,81531,247,5545.84,5545.84,0,1,198.0597699
2905,81532,247,5529.76,5529.76,0,1,109.927702
2906,81533,247,5601.04,5581.88,0,0.32,20.6708619
2907,81534,247,5799.88,5814.67,0,0.12,18.82494036
2908,81538,247,5504.48,5505.1,0,0.84,156.5301238
2909,81539,247,5515.68,5515.68,0,1,188.5657977
2910,81540,247,5518,5518,0,1,214.611673
2911,81541,247,5519.36,5519.36,0,1,243.3423178
2912,81542,247,5568.92,5568.92,0,1,79.24799011
2913,81543,247,5631.24,5631.24,0,1,74.62137253
2914,81544,247,5731.04,5731.04,0,1,45.31923615
2916,81741,220,5607,5538.5,0,0.4,20.82960763
2917,81742,220,5482.12,5482.12,0,1,46.68619141
2918,81743,220,5469.6,5469.6,0,1,46.05603592
2919,81744,220,5466.28,5466.28,0,1,48.02553604
2920,81745,220,5469.52,5469.52,0,1,48.87103821
2921,81746,220,5452.76,5452.76,0,1,42.06500504
2922,81747,220,5451.84,5451.84,0,1,51.94161407
2923,81748,220,5469.28,5469.28,0,1,51.39600494
2924,81749,220,5526.16,5526.16,0,1,29.79048618
2925,81750,220,5654.4,5656.5,0,0.16,12.10434258
2926,81751,223,5484.6,5385.71,0,0.28,10.58182151
2927,81752,223,5279.48,5275.26,0,0.92,31.08975721
2928,81753,223,5200.28,5194.21,0,0.76,29.19703772
2929,81754,223,5049.2,5057.85,0,0.52,12.91515688
